,Dates,Time,Open,High,Low,Close,Volume,Average,BarCount
2219,2022-08-29,00:00:00,403.39,405.84,401.02,403.62,509024,403.427,261900
2220,2022-08-30,00:00:00,404.9,406.73,396.0,398.34,659338,398.839,335205
2221,2022-08-31,00:00:00,398.98,401.24,392.52,393.18,565425,397.341,276045
2222,2022-09-01,00:00:00,392.79,397.67,390.04,396.6,631204,392.914,325519
2223,2022-09-02,00:00:00,395.88,401.56,390.33,392.76,754782,395.672,373375
2224,2022-09-06,00:00:00,394.83,395.98,388.42,390.36,606783,391.193,289501
2225,2022-09-07,00:00:00,391.01,398.59,389.0,397.46,582000,395.337,264531
2226,2022-09-08,00:00:00,397.25,401.02,394.12,400.77,632254,398.261,298603
2227,2022-09-09,00:00:00,402.02,407.51,401.1,406.2,579788,405.694,276556
2228,2022-09-12,00:00:00,406.74,411.94,406.7,411.38,525654,410.313,246843
2229,2022-09-13,00:00:00,412.42,415.02,391.92,393.91,895997,397.55,419937
2230,2022-09-14,00:00:00,394.71,396.2,391.12,395.32,554359,393.865,285063
2231,2022-09-15,00:00:00,395.62,395.96,387.08,387.67,648804,391.835,326273
2232,2022-09-16,00:00:00,385.5,388.0,382.11,387.4,711169,384.324,364376
2233,2022-09-19,00:00:00,382.87,389.81,381.5,389.77,535371,386.103,261608
2234,2022-09-20,00:00:00,388.33,390.18,381.19,384.34,590159,383.932,299565
2235,2022-09-21,00:00:00,383.96,389.31,375.0,375.1,846108,383.33,438666
2236,2022-09-22,00:00:00,378.23,380.32,373.44,375.0,669611,375.325,335341
2237,2022-09-23,00:00:00,372.84,374.14,363.29,368.24,888579,367.059,439021
2238,2022-09-26,00:00:00,367.17,370.21,363.02,365.1,714634,365.889,351032
2239,2022-09-27,00:00:00,369.22,370.4,360.87,363.57,826159,364.735,421288
2240,2022-09-28,00:00:00,361.77,372.3,358.72,370.0,807101,368.077,384083
2241,2022-09-29,00:00:00,366.02,370.85,359.7,364.21,906503,362.567,456153
2242,2022-09-30,00:00:00,366.02,366.75,357.02,357.88,1001421,360.704,469425
2243,2022-10-03,00:00:00,358.0,368.55,356.3,367.69,689205,364.986,348592
2244,2022-10-04,00:00:00,372.0,378.26,369.18,377.05,793994,376.308,378709
2245,2022-10-05,00:00:00,375.32,379.46,370.95,378.59,691055,375.259,329811
2246,2022-10-06,00:00:00,377.06,379.4,371.81,372.19,650469,374.902,318846
2247,2022-10-07,00:00:00,372.2,374.47,360.94,361.95,831740,364.638,383730
2248,2022-10-10,00:00:00,361.44,364.43,357.67,360.9,585245,360.805,286283
2249,2022-10-11,00:00:00,357.49,363.03,355.71,358.24,767191,358.747,373155
2250,2022-10-12,00:00:00,359.22,361.19,356.3,357.58,596636,358.056,291025
2251,2022-10-13,00:00:00,357.35,367.51,348.11,365.72,1222499,359.787,596620
2252,2022-10-14,00:00:00,366.81,371.2,356.5,356.6,955738,361.161,437475
2253,2022-10-17,00:00:00,360.02,370.02,358.88,369.78,727588,366.497,357736
2254,2022-10-18,00:00:00,373.05,375.45,367.52,374.1,793237,371.246,368105
2255,2022-10-19,00:00:00,371.79,373.9,365.55,367.49,631146,368.544,301355
2256,2022-10-20,00:00:00,367.49,372.67,363.63,364.13,691351,367.829,340517
2257,2022-10-21,00:00:00,364.0,375.6,362.2,375.45,857530,370.384,396201
2258,2022-10-24,00:00:00,373.95,380.06,371.63,378.86,658181,377.382,317798
2259,2022-10-25,00:00:00,378.0,385.25,376.92,381.15,638091,383.022,307046
2260,2022-10-26,00:00:00,382.15,387.58,381.06,383.86,720916,383.641,349067
2261,2022-10-27,00:00:00,382.8,385.0,373.8,377.5,629430,381.314,305584
2262,2022-10-28,00:00:00,376.33,390.28,376.0,390.2,699646,386.062,346420
2263,2022-10-31,00:00:00,388.8,389.45,385.26,386.79,679266,386.619,310871
2264,2022-11-01,00:00:00,388.37,390.73,383.29,384.49,650732,385.578,311241
2265,2022-11-02,00:00:00,385.05,388.63,373.8,374.08,962052,381.267,478426
2266,2022-11-03,00:00:00,375.05,376.35,368.79,370.42,644958,371.949,323350
2267,2022-11-04,00:00:00,371.76,378.87,368.99,376.0,808781,374.32,370366
2268,2022-11-07,00:00:00,375.0,381.11,374.5,380.83,542954,378.422,260056
2269,2022-11-08,00:00:00,379.39,385.12,377.72,381.8,693137,382.046,309611
2270,2022-11-09,00:00:00,382.12,382.44,373.61,374.81,607542,377.014,295639
2271,2022-11-10,00:00:00,374.88,396.0,373.68,395.29,1090347,390.961,519657
2272,2022-11-11,00:00:00,398.0,399.35,393.61,398.51,659161,397.005,314189
2273,2022-11-14,00:00:00,398.0,400.18,394.83,395.68,524553,397.586,264724
2274,2022-11-15,00:00:00,397.67,403.54,394.49,396.65,738112,398.888,351630
2275,2022-11-16,00:00:00,398.52,400.03,394.79,396.4,532955,396.044,253915
2276,2022-11-17,00:00:00,396.27,397.12,390.04,394.66,586453,392.653,271451
2277,2022-11-18,00:00:00,394.49,398.09,393.04,396.25,605765,395.369,280335
2278,2022-11-21,00:00:00,394.36,400.0,392.66,395.1,386655,394.483,193861
2279,2022-11-22,00:00:00,394.2,400.27,393.82,399.86,455390,398.317,212076
2280,2022-11-23,00:00:00,400.07,403.25,399.2,403.07,511899,401.604,249319
2281,2022-11-25,00:00:00,402.97,403.38,401.52,402.01,181988,402.315,88817
2282,2022-11-28,00:00:00,400.91,400.91,395.11,396.44,508555,397.426,228838
2283,2022-11-29,00:00:00,397.75,398.14,393.3,395.52,420863,395.197,198201
2284,2022-11-30,00:00:00,395.65,408.7,393.48,408.0,968237,401.988,458307
2285,2022-12-01,00:00:00,407.46,410.0,404.75,406.15,583925,407.367,293296
2286,2022-12-02,00:00:00,407.15,407.86,400.01,405.93,608440,404.76,297084
2287,2022-12-05,00:00:00,406.91,406.91,398.17,400.41,578458,400.989,268983
2288,2022-12-06,00:00:00,400.65,400.72,391.64,394.08,625212,394.643,306333
2289,2022-12-07,00:00:00,395.0,395.64,390.99,392.23,476679,393.415,240054
2290,2022-12-08,00:00:00,393.9,397.36,393.08,395.9,467770,395.814,227980
2291,2022-12-09,00:00:00,397.1,398.7,392.55,392.55,537664,395.309,251134
2292,2022-12-12,00:00:00,393.16,398.98,392.78,398.76,543339,396.622,226134
2293,2022-12-13,00:00:00,398.9,414.1,398.8,402.6,931627,404.138,487379
2294,2022-12-14,00:00:00,402.37,405.5,396.31,400.75,773315,401.127,408816
2295,2022-12-15,00:00:00,396.33,400.07,387.88,389.55,860433,390.305,418691
2296,2022-12-16,00:00:00,383.94,387.9,381.04,382.5,781448,383.286,366543
2297,2022-12-19,00:00:00,383.27,385.39,378.28,380.7,577605,380.561,269617
2298,2022-12-20,00:00:00,379.69,382.4,376.2,382.03,530223,380.623,255771
2299,2022-12-21,00:00:00,382.41,387.41,381.65,386.89,538037,385.723,237598
2300,2022-12-22,00:00:00,386.97,387.49,374.77,379.72,730778,378.934,360173
2301,2022-12-23,00:00:00,381.07,383.06,378.03,383.0,420594,381.457,208789
2302,2022-12-27,00:00:00,384.17,385.71,379.65,381.09,378289,381.735,199344
2303,2022-12-28,00:00:00,382.0,383.39,376.42,377.07,499535,378.812,241589
2304,2022-12-29,00:00:00,377.09,384.35,377.03,382.73,493799,382.912,242005
2305,2022-12-30,00:00:00,381.12,383.29,378.43,383.23,585269,380.875,281412
2306,2023-01-03,00:00:00,384.0,386.83,377.83,380.77,539620,380.886,274415
2307,2023-01-04,00:00:00,382.5,385.88,380.0,383.37,666020,383.272,318016
2308,2023-01-05,00:00:00,383.0,384.92,378.76,380.34,578940,380.086,265353
2309,2023-01-06,00:00:00,380.0,390.0,378.43,387.58,786403,385.841,374516
2310,2023-01-09,00:00:00,388.37,393.7,386.8,387.15,586886,390.506,277317
2311,2023-01-10,00:00:00,387.86,391.15,385.74,391.07,513256,389.072,225129
2312,2023-01-11,00:00:00,390.45,395.85,390.2,395.33,496083,393.649,237874
2313,2023-01-12,00:00:00,395.36,398.78,392.0,397.05,721707,396.303,336127
2314,2023-01-13,00:00:00,396.92,399.1,392.97,398.4,486357,396.73,235907
2315,2023-01-17,00:00:00,397.95,400.23,396.44,396.72,508578,398.198,226285
2316,2023-01-18,00:00:00,398.22,400.12,390.77,390.86,761993,394.664,364023
2317,2023-01-19,00:00:00,390.22,391.19,387.26,389.38,680085,389.16,319988
2318,2023-01-20,00:00:00,389.37,396.29,388.0,396.29,616001,393.038,293488
2319,2023-01-23,00:00:00,389.05,402.65,389.05,400.4,642793,400.026,310079
2320,2023-01-24,00:00:00,400.18,401.81,397.64,398.54,453983,399.884,227620
2321,2023-01-25,00:00:00,398.8,401.08,393.56,400.7,673357,397.537,336099
2322,2023-01-26,00:00:00,401.37,404.92,400.03,403.7,538815,402.77,275510
2323,2023-01-27,00:00:00,403.42,408.16,403.11,405.35,519851,405.849,255259
2324,2023-01-30,00:00:00,402.68,405.13,400.28,401.44,574779,402.105,273099
2325,2023-01-31,00:00:00,399.95,406.53,398.25,405.09,621910,404.182,282237
2326,2023-02-01,00:00:00,405.23,413.67,402.35,412.12,801659,407.864,402070
2327,2023-02-02,00:00:00,413.32,418.31,411.95,414.45,783814,415.54,393513
2328,2023-02-03,00:00:00,413.6,416.97,410.84,411.5,671381,413.603,347705
2329,2023-02-06,00:00:00,410.25,411.29,408.1,410.97,458736,409.908,226900
2330,2023-02-07,00:00:00,410.0,416.49,407.57,414.76,712631,411.985,375192
2331,2023-02-08,00:00:00,414.35,415.7,409.93,411.41,573651,411.64,301696
2332,2023-02-09,00:00:00,413.59,414.92,405.81,407.04,629060,409.79,325192
2333,2023-02-10,00:00:00,407.37,408.44,404.15,408.2,559605,406.935,273666
2334,2023-02-13,00:00:00,408.02,413.09,406.36,412.64,498901,411.589,239967
2335,2023-02-14,00:00:00,412.66,416.67,408.51,411.57,717860,412.057,376041
2336,2023-02-15,00:00:00,410.64,414.5,409.47,414.37,461146,412.077,233553
2337,2023-02-16,00:00:00,414.25,414.81,407.0,407.3,654313,410.292,349881
2338,2023-02-17,00:00:00,405.84,408.35,404.05,407.38,643739,405.898,325084
2339,2023-02-21,00:00:00,403.67,405.65,398.82,399.74,629920,400.699,304498
2340,2023-02-22,00:00:00,399.31,401.13,397.02,399.66,659675,398.946,328368
2341,2023-02-23,00:00:00,400.53,402.2,396.25,400.57,798556,399.604,443717
2342,2023-02-24,00:00:00,399.8,400.48,393.64,396.2,858882,395.438,471157
2343,2023-02-27,00:00:00,397.86,401.29,396.56,398.25,654591,398.732,363017
2344,2023-02-28,00:00:00,397.1,399.3,394.77,394.82,690258,397.502,367996
2345,2023-03-01,00:00:00,397.38,398.08,393.38,394.53,795724,395.105,429458
2346,2023-03-02,00:00:00,392.88,398.69,391.94,397.2,684962,395.383,364229
2347,2023-03-03,00:00:00,397.56,405.0,397.0,404.73,709662,402.211,372005
2348,2023-03-06,00:00:00,404.58,407.45,403.62,404.75,575940,405.547,309232
2349,2023-03-07,00:00:00,405.33,405.73,397.4,398.24,851951,400.124,458665
2350,2023-03-08,00:00:00,398.74,399.71,396.59,398.64,611847,398.221,332726
2351,2023-03-09,00:00:00,398.18,401.48,390.0,390.11,926484,395.465,487590
2352,2023-03-10,00:00:00,389.34,393.8,384.32,387.06,1472491,388.358,799496
2353,2023-03-13,00:00:00,391.75,393.25,380.49,385.73,1175113,386.041,654746
2354,2023-03-14,00:00:00,386.93,393.45,384.7,391.63,1134530,390.666,648935
2355,2023-03-15,00:00:00,391.63,392.59,383.31,388.78,1280503,386.737,755265
2356,2023-03-16,00:00:00,390.54,396.52,386.29,396.02,1094036,392.968,612826
2357,2023-03-17,00:00:00,395.02,395.98,388.55,391.1,974844,390.794,528902
2358,2023-03-20,00:00:00,387.49,394.17,385.18,393.68,731615,392.532,401587
2359,2023-03-21,00:00:00,394.78,399.41,393.99,398.89,660963,397.495,356425
2360,2023-03-22,00:00:00,397.94,402.49,391.87,392.76,881725,397.701,461658
2361,2023-03-23,00:00:00,395.02,399.29,390.35,393.91,937883,394.778,511121
2362,2023-03-24,00:00:00,394.84,396.55,389.33,396.46,837527,392.939,450817
2363,2023-03-27,00:00:00,397.25,398.92,395.56,397.01,586417,397.035,302194
2364,2023-03-28,00:00:00,396.65,397.9,393.69,396.61,496733,395.204,274966
2365,2023-03-29,00:00:00,398.81,401.6,397.54,400.9,603008,400.226,313107
2366,2023-03-30,00:00:00,402.78,404.35,401.5,404.22,550667,403.305,295734
2367,2023-03-31,00:00:00,403.81,409.85,403.53,409.76,768354,407.484,385100
2368,2023-04-03,00:00:00,409.0,411.37,408.1,410.58,529723,409.999,294928
2369,2023-04-04,00:00:00,410.7,412.75,407.24,409.09,535043,409.132,284358
2370,2023-04-05,00:00:00,408.43,409.04,405.88,407.28,515816,407.251,274933
2371,2023-04-06,00:00:00,407.62,409.48,405.67,408.76,487554,408.023,254586
2372,2023-04-10,00:00:00,409.07,410.19,405.97,410.18,492760,407.928,249117
2373,2023-04-11,00:00:00,409.9,411.18,408.92,409.94,427508,410.05,217968
2374,2023-04-12,00:00:00,409.91,413.75,407.15,407.2,703904,409.745,354905
2375,2023-04-13,00:00:00,409.0,413.84,408.02,413.15,625487,411.851,332322
2376,2023-04-14,00:00:00,413.28,415.09,410.06,413.15,619728,412.19,341249
2377,2023-04-17,00:00:00,413.32,414.29,411.08,413.88,513501,412.599,257278
2378,2023-04-18,00:00:00,414.15,416.06,412.78,413.9,503378,414.088,271969
2379,2023-04-19,00:00:00,413.09,415.08,411.46,412.94,460545,413.621,239782
2380,2023-04-20,00:00:00,411.55,413.7,410.27,411.75,609496,411.927,315023
2381,2023-04-21,00:00:00,411.48,412.68,410.17,412.07,530048,411.718,274216
2382,2023-04-24,00:00:00,410.5,413.07,410.25,412.25,480897,412.051,248917
2383,2023-04-25,00:00:00,410.67,412.27,405.96,407.9,692154,408.096,361218
2384,2023-04-26,00:00:00,407.35,408.38,403.78,405.42,632922,405.665,330274
2385,2023-04-27,00:00:00,406.06,413.57,405.73,411.86,726288,410.31,366695
2386,2023-04-28,00:00:00,411.51,416.31,410.22,416.17,706153,414.39,346436
2387,2023-05-01,00:00:00,416.15,417.62,414.78,415.0,507009,416.21,272167
2388,2023-05-02,00:00:00,415.16,416.1,407.82,411.0,815218,410.553,432741
2389,2023-05-03,00:00:00,411.34,413.87,405.03,406.59,758894,410.679,402813
2390,2023-05-04,00:00:00,408.73,409.06,403.74,406.25,729413,405.4,401687
2391,2023-05-05,00:00:00,406.48,413.72,406.25,412.2,660997,411.517,335745
2392,2023-05-08,00:00:00,412.72,413.6,411.28,412.54,416025,412.504,224128
2393,2023-05-09,00:00:00,412.01,412.44,410.68,411.35,379087,411.293,207953
2394,2023-05-10,00:00:00,410.32,414.91,408.87,413.32,741640,412.016,397269
2395,2023-05-11,00:00:00,414.1,414.55,409.97,412.4,554261,411.446,291064
2396,2023-05-12,00:00:00,413.21,414.27,409.07,410.77,544597,411.059,278368
2397,2023-05-15,00:00:00,413.18,413.5,410.23,412.56,431257,412.093,228413
2398,2023-05-16,00:00:00,412.83,413.17,409.97,410.83,460966,411.39,252914
2399,2023-05-17,00:00:00,410.76,415.86,410.25,414.97,639047,413.866,333670
2400,2023-05-18,00:00:00,415.69,420.65,414.31,419.9,703152,417.313,367670
2401,2023-05-19,00:00:00,419.74,420.87,417.35,418.6,652594,418.926,365437
2402,2023-05-22,00:00:00,418.05,420.39,417.35,419.92,488434,419.061,263632
2403,2023-05-23,00:00:00,418.53,419.53,413.68,414.73,637630,415.817,338384
2404,2023-05-24,00:00:00,413.85,414.87,409.87,412.9,691936,411.148,367907
2405,2023-05-25,00:00:00,412.59,416.16,412.28,413.92,674117,414.165,368605
2406,2023-05-26,00:00:00,413.84,421.0,413.8,420.49,655389,419.181,340606
2407,2023-05-30,00:00:00,421.51,422.99,418.73,420.32,567122,420.486,311565
2408,2023-05-31,00:00:00,419.23,420.31,416.22,418.41,742454,417.738,369795
2409,2023-06-01,00:00:00,418.5,422.92,416.79,422.0,698583,420.519,374517
2410,2023-06-02,00:00:00,422.75,428.74,422.47,428.03,705924,427.063,351910
2411,2023-06-05,00:00:00,427.98,429.67,426.37,426.64,514278,428.011,275093
2412,2023-06-06,00:00:00,427.02,428.58,425.99,428.48,489619,427.558,266643
2413,2023-06-07,00:00:00,427.71,429.62,426.11,426.62,629714,427.304,344433
2414,2023-06-08,00:00:00,426.53,429.6,425.75,428.84,499219,428.264,268974
2415,2023-06-09,00:00:00,428.41,431.99,428.0,430.03,584354,430.344,333584
2416,2023-06-12,00:00:00,431.34,434.24,430.17,433.9,546458,432.07,287535
2417,2023-06-13,00:00:00,434.74,437.33,433.0,436.77,681712,436.242,383970
2418,2023-06-14,00:00:00,437.53,439.07,433.59,437.24,720224,436.624,402112
2419,2023-06-15,00:00:00,437.11,443.9,434.92,441.91,804102,441.009,429211
2420,2023-06-16,00:00:00,440.77,443.25,438.97,439.55,690228,440.882,373061
2421,2023-06-20,00:00:00,438.66,439.46,435.03,437.39,577950,437.038,307834
2422,2023-06-21,00:00:00,437.01,437.64,434.0,435.0,572494,435.457,318019
2423,2023-06-22,00:00:00,434.46,436.89,433.48,436.58,491320,435.388,261064
2424,2023-06-23,00:00:00,434.63,435.4,432.47,432.73,627696,433.59,335329
2425,2023-06-26,00:00:00,432.85,434.61,431.19,432.22,540405,432.52,289637
2426,2023-06-27,00:00:00,432.45,436.81,431.59,435.45,549292,434.874,284534
2427,2023-06-28,00:00:00,435.52,437.44,434.41,436.95,595324,435.694,319168
2428,2023-06-29,00:00:00,436.33,438.39,435.54,438.28,514979,437.266,276642
2429,2023-06-30,00:00:00,438.65,444.3,438.35,442.81,744136,443.109,365774
2430,2023-07-03,00:00:00,443.5,444.1,442.63,443.95,248824,443.535,127122
2431,2023-07-05,00:00:00,442.93,443.89,441.44,442.83,398407,443.228,216305
2432,2023-07-06,00:00:00,441.5,442.0,437.06,439.49,609072,438.815,333994
2433,2023-07-07,00:00:00,439.02,442.64,438.3,438.73,660161,440.076,320306
2434,2023-07-10,00:00:00,437.14,439.9,436.5,439.7,449867,438.931,232893
2435,2023-07-11,00:00:00,439.68,442.97,439.13,442.41,491305,441.262,250705
2436,2023-07-12,00:00:00,443.12,447.48,442.4,446.4,658680,446.138,336355
2437,2023-07-13,00:00:00,447.32,450.38,447.07,449.37,488321,448.864,255238
2438,2023-07-14,00:00:00,449.51,451.36,448.49,449.19,502813,449.885,278417
2439,2023-07-17,00:00:00,449.22,451.93,448.25,450.29,382535,450.508,204996
2440,2023-07-18,00:00:00,450.52,454.86,450.01,454.04,581643,453.245,302773
2441,2023-07-19,00:00:00,454.09,456.43,453.69,454.01,496435,455.485,288337
2442,2023-07-20,00:00:00,454.55,455.1,451.44,452.25,546048,453.273,313383
2443,2023-07-21,00:00:00,453.0,454.75,451.91,451.95,516644,452.986,273849
2444,2023-07-24,00:00:00,453.02,455.04,452.33,454.28,399425,454.049,215450
2445,2023-07-25,00:00:00,454.41,456.74,453.84,455.31,410261,455.471,214269
2446,2023-07-26,00:00:00,455.78,456.99,453.38,455.6,562032,454.951,308974
2447,2023-07-27,00:00:00,457.44,459.55,451.55,452.79,708143,455.486,381497
2448,2023-07-28,00:00:00,454.21,457.78,452.17,457.01,598461,456.634,319804
2449,2023-07-31,00:00:00,456.63,458.16,456.04,457.83,468506,457.147,232828
2450,2023-08-01,00:00:00,457.3,458.15,453.54,455.02,412351,456.344,226700
2451,2023-08-02,00:00:00,452.78,454.8,449.34,450.9,670842,451.114,363268
2452,2023-08-03,00:00:00,447.91,451.14,447.37,449.88,513228,449.146,285326
2453,2023-08-04,00:00:00,450.86,452.9,446.0,446.82,744794,449.205,384643
2454,2023-08-07,00:00:00,448.94,451.06,447.44,450.75,457916,449.603,243295
2455,2023-08-08,00:00:00,449.85,449.96,445.27,448.62,536199,447.135,294819
2456,2023-08-09,00:00:00,449.96,450.63,444.97,446.81,632443,447.012,336506
2457,2023-08-10,00:00:00,448.51,451.7,444.7,446.46,768842,447.69,407034
2458,2023-08-11,00:00:00,446.25,446.71,443.34,445.81,555468,445.238,297939
2459,2023-08-14,00:00:00,447.06,448.83,444.38,448.56,396541,446.748,215271
2460,2023-08-15,00:00:00,446.03,448.92,442.3,443.2,591391,444.036,317401
2461,2023-08-16,00:00:00,443.71,444.33,439.0,439.54,597767,441.677,330637
2462,2023-08-17,00:00:00,440.16,441.5,435.54,436.06,641520,438.498,345034
2463,2023-08-18,00:00:00,435.87,437.57,433.01,436.22,688603,435.514,390344
2464,2023-08-21,00:00:00,437.02,440.11,435.32,438.67,545040,437.971,310094
2465,2023-08-22,00:00:00,440.55,442.06,437.57,438.24,513206,438.874,285988
2466,2023-08-23,00:00:00,439.81,445.79,438.17,445.09,520781,442.099,274246
2467,2023-08-24,00:00:00,445.8,446.6,436.29,437.21,736330,440.151,365485
2468,2023-08-25,00:00:00,437.48,441.3,435.0,439.85,825981,438.698,417631
2469,2023-08-28,00:00:00,437.3,443.4,437.3,442.84,523183,442.069,271799
2470,2023-08-29,00:00:00,442.68,449.66,441.95,449.45,684110,447.367,343116
2471,2023-08-30,00:00:00,449.32,451.67,448.31,451.07,577473,450.666,284700
2472,2023-08-31,00:00:00,451.93,452.96,450.16,450.67,512957,451.417,245303
2473,2023-09-01,00:00:00,451.53,453.67,449.68,450.92,474058,451.3,248346
2474,2023-09-05,00:00:00,449.8,451.06,448.9,449.15,438142,450.005,248591
2475,2023-09-06,00:00:00,448.09,449.12,443.81,446.13,571987,445.957,313760
2476,2023-09-07,00:00:00,445.6,446.07,442.75,445.03,557490,444.455,290539
2477,2023-09-08,00:00:00,445.75,447.11,443.78,445.11,458416,445.754,228390
2478,2023-09-11,00:00:00,446.61,448.77,446.03,448.0,460276,447.805,242714
2479,2023-09-12,00:00:00,447.6,448.53,445.39,446.05,497524,446.713,262334
2480,2023-09-13,00:00:00,446.06,447.71,444.2,447.0,495016,446.567,273911
2481,2023-09-14,00:00:00,447.19,451.08,447.16,450.67,585752,449.79,304364
2482,2023-09-15,00:00:00,445.0,449.93,442.92,443.29,832941,444.544,407421
2483,2023-09-18,00:00:00,444.0,444.97,437.18,443.9,430851,443.677,222413
2484,2023-09-19,00:00:00,444.06,444.56,439.94,442.89,490096,441.831,257801
2485,2023-09-20,00:00:00,442.98,444.45,437.85,437.9,599587,441.654,303366
2486,2023-09-21,00:00:00,437.73,437.85,430.81,431.12,804682,433.468,398956
2487,2023-09-22,00:00:00,432.46,434.1,429.99,430.6,766809,431.901,395265
2488,2023-09-25,00:00:00,431.88,432.64,428.23,432.1,557713,430.867,282743
2489,2023-09-26,00:00:00,430.21,431.03,425.02,426.55,744133,426.98,368974
2490,2023-09-27,00:00:00,428.0,428.1,422.29,426.66,820298,425.392,413498
2491,2023-09-28,00:00:00,426.28,430.25,424.87,428.67,730117,427.989,373707
2492,2023-09-29,00:00:00,429.71,432.0,425.91,427.43,918323,428.604,459472
2493,2023-10-02,00:00:00,429.0,430.19,424.46,427.4,722915,426.306,389395
2494,2023-10-03,00:00:00,427.46,428.46,420.18,421.57,874326,422.168,450758
